UNIQUE_ID,AGE,EDUCATION,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,GENDER,NATIVE_COUNTRY,EMPLOYER_TYPE,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME_NUM,INCOME
4892,32,hs-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Private,0,0,40,25042,<=50K
4896,29,assoc-voc,Never-married,Adm-clerical,Own-child,Black,Female,United States,Private,0,0,40,34690,<=50K
4908,49,bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United States,State-gov,0,0,40,91316,>50K
4909,33,some-college,Never-married,Tech-support,Own-child,White,Male,United States,Private,0,0,20,40141,<=50K
491,27,bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United States,Private,0,0,50,33262,<=50K
4914,30,hs-grad,Never-married,Adm-clerical,Own-child,White,Female,United States,Private,0,0,40,40905,<=50K
4915,31,assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,United States,Local-gov,0,0,35,28739,<=50K
4925,47,some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United States,Private,0,0,44,53609,>50K
4928,31,11th,Divorced,Other-service,Not-in-family,White,Female,United States,Private,0,0,40,38819,<=50K
4929,42,assoc-voc,Divorced,Other-service,Unmarried,White,Female,United States,Private,0,0,32,35938,<=50K
4933,26,some-college,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,50,70442,>50K
4944,25,7th-8th,Never-married,Handlers-cleaners,Unmarried,White,Male,United States,Private,0,0,40,36654,<=50K
4948,31,bachelors,Separated,Exec-managerial,Not-in-family,White,Female,United States,Private,0,0,70,32652,<=50K
4959,18,hs-grad,Never-married,Farming-fishing,Other-relative,White,Male,United States,Self-emp-not-inc,0,0,40,21313,<=50K
4961,48,hs-grad,Never-married,Machine-op-inspct,Other-relative,White,Male,Dominican Republic,Private,0,0,40,32692,<=50K
4964,23,hs-grad,Never-married,Craft-repair,Own-child,Black,Female,United States,Private,0,1594,20,49280,<=50K
4965,32,bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,State-gov,0,1887,45,55863,>50K
4968,22,some-college,Never-married,Sales,Other-relative,White,Male,United States,Private,0,0,65,39371,<=50K
4970,42,prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Self-emp-not-inc,0,0,38,59315,>50K
4979,42,assoc-acdm,Divorced,Prof-specialty,Not-in-family,Black,Male,United States,State-gov,0,0,40,20325,<=50K
4981,25,bachelors,Never-married,Craft-repair,Not-in-family,White,Male,Mexico,Private,0,0,40,44808,<=50K
4988,43,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,87112,>50K
4994,46,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,45,78226,>50K
4998,37,prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Self-emp-not-inc,99999,0,50,65626,>50K
5008,44,assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Local-gov,0,0,40,97316,>50K
5013,23,bachelors,Never-married,Handlers-cleaners,Other-relative,White,Female,Cuba,Private,0,0,40,35160,<=50K
5021,26,some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,2407,0,50,23782,<=50K
5027,21,some-college,Married-spouse-absent,Adm-clerical,Own-child,White,Female,United States,Private,0,0,15,39682,<=50K
5032,32,some-college,Divorced,Craft-repair,Own-child,White,Male,United States,Private,0,0,40,65228,>50K
5037,18,12th,Never-married,Adm-clerical,Own-child,White,Male,United States,Private,0,0,40,20612,<=50K
5040,38,hs-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Private,0,0,48,62003,>50K
5045,38,some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Local-gov,0,0,44,44898,<=50K
5046,24,bachelors,Never-married,Sales,Not-in-family,White,Male,United States,Private,0,0,60,49406,<=50K
5057,25,masters,Separated,Other-service,Own-child,White,Female,United States,Private,0,0,40,21108,<=50K
5068,34,hs-grad,Never-married,Exec-managerial,Other-relative,White,Male,United States,Private,0,0,50,21558,<=50K
507,46,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Self-emp-not-inc,0,0,25,46585,<=50K
5073,37,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,Mexico,Private,0,0,35,38964,<=50K
5076,46,masters,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Self-emp-not-inc,0,0,50,57231,>50K
5079,34,hs-grad,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,Guatemala,Private,0,0,40,25356,<=50K
5083,34,prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,50,71853,>50K
5084,27,hs-grad,Never-married,Craft-repair,Own-child,Black,Male,United States,Private,0,0,40,47104,<=50K
5088,43,some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Self-emp-inc,0,0,50,72819,>50K
5091,29,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,40,37197,<=50K
5094,39,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,60,34293,<=50K
5098,26,hs-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United States,Private,0,0,60,28197,<=50K
5103,28,hs-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,United States,Private,0,0,40,31508,<=50K
5108,42,bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,40,28325,<=50K
5113,48,masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Local-gov,0,0,40,65163,>50K
5123,34,some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,40,39284,<=50K
5130,29,hs-grad,Never-married,Other-service,Own-child,White,Male,Canada,Private,0,0,30,31502,<=50K
5136,27,assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United States,Private,0,0,25,31493,<=50K
5137,28,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,45,31814,<=50K
5139,44,some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Federal-gov,0,0,40,43688,<=50K
515,35,12th,Divorced,Craft-repair,Not-in-family,White,Male,United States,Private,0,0,50,61068,>50K
5154,21,hs-grad,Never-married,Craft-repair,Own-child,White,Male,United States,Private,594,0,40,22297,<=50K
5157,26,some-college,Married-civ-spouse,Other-service,Husband,White,Male,United States,State-gov,0,0,40,22870,<=50K
5161,22,11th,Never-married,Craft-repair,Own-child,White,Male,United States,Private,0,0,45,26192,<=50K
5163,44,some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,26928,<=50K
5169,33,doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,United States,Private,0,0,60,68550,>50K
5170,20,some-college,Never-married,Prof-specialty,Own-child,White,Male,United States,Private,0,0,15,42093,<=50K
5173,48,doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,40,57152,>50K
5178,39,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,36913,<=50K
5197,29,assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,60,43800,<=50K
5200,37,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United States,Private,2580,0,60,20028,<=50K
5228,22,some-college,Never-married,Sales,Own-child,Black,Female,United States,Private,0,0,40,47779,<=50K
5240,38,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,55,85921,>50K
5244,28,hs-grad,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,1628,60,28960,<=50K
5246,28,some-college,Never-married,Exec-managerial,Not-in-family,White,Male,United States,Private,2174,0,55,35561,<=50K
5249,28,hs-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United States,Private,0,0,40,30344,<=50K
5258,47,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,76461,>50K
5260,42,bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United States,Local-gov,0,0,45,80834,>50K
527,23,hs-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,Dominican Republic,Private,0,0,72,49292,<=50K
5274,23,bachelors,Never-married,Sales,Own-child,White,Male,United States,Private,0,0,20,40128,<=50K
5278,41,hs-grad,Divorced,Transport-moving,Not-in-family,Black,Female,United States,Local-gov,0,0,38,32665,<=50K
5279,49,masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United States,Local-gov,0,0,50,83070,>50K
5283,43,prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,United States,State-gov,0,0,50,48363,<=50K
5288,33,11th,Never-married,Transport-moving,Not-in-family,Black,Male,United States,Private,0,0,60,38284,<=50K
5305,30,bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,Iran,Private,0,0,50,45795,<=50K
5306,22,some-college,Never-married,Other-service,Not-in-family,White,Male,United States,Private,0,0,25,21409,<=50K
5308,28,hs-grad,Never-married,Other-service,Unmarried,Black,Female,United States,Private,0,0,52,30411,<=50K
5317,36,hs-grad,Never-married,Craft-repair,Not-in-family,White,Female,United States,Private,0,0,40,47413,<=50K
5320,44,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,50,89556,>50K
533,30,assoc-acdm,Married-civ-spouse,Other-service,Wife,White,Female,United States,Private,0,0,25,56564,>50K
5338,39,bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,Federal-gov,0,1887,60,76796,>50K
534,27,some-college,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,Philippines,Private,0,1980,40,26634,<=50K
5341,50,some-college,Married-spouse-absent,Other-service,Not-in-family,White,Female,Cuba,Private,0,0,40,38401,<=50K
5353,30,assoc-acdm,Never-married,Protective-serv,Not-in-family,Black,Male,United States,Local-gov,0,0,40,43275,<=50K
5354,23,hs-grad,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,Mexico,Private,0,0,40,48549,<=50K
5358,20,hs-grad,Never-married,Adm-clerical,Own-child,White,Male,United States,Private,0,0,40,37830,<=50K
5360,21,some-college,Never-married,Adm-clerical,Own-child,White,Female,United States,Private,0,0,15,20236,<=50K
5362,42,some-college,Divorced,Tech-support,Not-in-family,White,Female,United States,Private,0,0,40,39521,<=50K
537,34,some-college,Never-married,Protective-serv,Not-in-family,White,Female,United States,Local-gov,0,0,40,31832,<=50K
5370,38,hs-grad,Divorced,Transport-moving,Not-in-family,White,Male,United States,Private,0,0,40,32553,<=50K
538,23,some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United States,Private,0,0,40,22928,<=50K
5395,30,hs-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,5013,0,40,35289,<=50K
540,29,bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United States,Private,0,0,40,35464,<=50K
5400,41,hs-grad,Divorced,Handlers-cleaners,Unmarried,White,Male,United States,Private,0,0,55,35530,<=50K
5403,19,some-college,Never-married,Other-service,Own-child,White,Female,United States,Private,0,0,40,40209,<=50K
5408,26,some-college,Never-married,Other-service,Own-child,White,Male,United States,Private,0,0,20,30637,<=50K
5410,40,some-college,Divorced,Exec-managerial,Not-in-family,White,Female,United States,Private,0,0,40,42898,<=50K
5412,28,hs-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,29400,<=50K
5415,32,hs-grad,Never-married,Craft-repair,Own-child,White,Male,United States,Private,0,0,40,22140,<=50K
5416,32,assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United States,Private,0,0,30,43912,<=50K
5419,49,bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,33152,<=50K
5423,31,hs-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,40,24154,<=50K
5424,40,hs-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United States,Private,0,0,40,23150,<=50K
5435,49,assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Female,United States,Private,0,0,40,32682,<=50K
5436,25,12th,Never-married,Craft-repair,Not-in-family,White,Male,United States,Private,0,0,40,43894,<=50K
5443,31,some-college,Divorced,Adm-clerical,Unmarried,Black,Female,United States,Private,0,0,40,45931,<=50K
5445,30,assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United States,Private,0,0,53,20727,<=50K
545,20,some-college,Never-married,Sales,Not-in-family,White,Male,United States,Private,0,0,35,43753,<=50K
5453,34,hs-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Local-gov,0,0,45,24779,<=50K
5455,35,some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United States,Private,0,2042,40,22993,<=50K
5471,25,hs-grad,Never-married,Protective-serv,Other-relative,White,Male,United States,Private,0,0,40,38311,<=50K
5475,31,bachelors,Never-married,Exec-managerial,Not-in-family,Black,Female,United States,Federal-gov,0,0,40,43609,<=50K
5476,43,assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,99,36735,<=50K
5480,42,bachelors,Married-civ-spouse,Exec-managerial,Wife,Black,Female,United States,Private,0,0,50,85990,>50K
5486,23,hs-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,State-gov,0,0,40,38163,<=50K
5487,24,hs-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United States,Private,0,0,40,35635,<=50K
5488,35,bachelors,Divorced,Tech-support,Unmarried,White,Male,Germany,Private,7430,0,40,98654,>50K
5490,31,12th,Divorced,Other-service,Unmarried,White,Female,United States,Private,0,0,21,40749,<=50K
551,45,some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Self-emp-inc,0,0,55,57789,>50K
5512,22,assoc-voc,Never-married,Other-service,Own-child,White,Male,United States,Private,0,0,30,23013,<=50K
5514,37,some-college,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,45,72475,>50K
5515,23,hs-grad,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,Vietnam,Private,0,0,40,32816,<=50K
5520,45,hs-grad,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,United States,Private,0,0,40,33175,<=50K
5522,39,bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United States,Private,0,0,63,37152,<=50K
5528,22,hs-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Private,0,0,40,32269,<=50K
5534,27,bachelors,Never-married,Adm-clerical,Own-child,Black,Female,United States,Private,0,0,40,43235,<=50K
5547,20,some-college,Never-married,Other-service,Own-child,White,Female,United States,Private,0,0,32,35477,<=50K
5568,44,some-college,Divorced,Other-service,Unmarried,White,Male,United States,Self-emp-inc,0,0,80,40527,<=50K
5569,19,hs-grad,Never-married,Prof-specialty,Own-child,White,Male,United States,Private,0,0,40,41302,<=50K
557,38,some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,United States,Private,0,0,50,39583,<=50K
5573,44,prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,99999,0,65,55277,>50K
5575,23,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,38,21484,<=50K
5577,19,some-college,Never-married,Prof-specialty,Own-child,White,Male,United States,State-gov,0,0,25,46357,<=50K
5581,19,10th,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,United States,Self-emp-not-inc,0,0,40,38505,<=50K
5584,49,7th-8th,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,32,28271,<=50K
5591,27,hs-grad,Never-married,Protective-serv,Own-child,White,Male,Japan,Private,0,0,40,30889,<=50K
5594,33,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,15024,0,75,62569,>50K
560,44,assoc-acdm,Never-married,Farming-fishing,Own-child,White,Male,United States,Private,0,0,40,33663,<=50K
5600,25,bachelors,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,50,44763,<=50K
5603,21,hs-grad,Never-married,Machine-op-inspct,Unmarried,White,Male,Mexico,Private,0,0,40,35587,<=50K
5611,48,hs-grad,Widowed,Machine-op-inspct,Not-in-family,White,Female,United States,Private,0,0,16,23110,<=50K
5612,20,some-college,Never-married,Sales,Own-child,White,Female,United States,Private,0,0,25,29044,<=50K
5617,35,some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Private,0,0,40,21868,<=50K
562,32,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,50,34238,<=50K
5631,31,some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Self-emp-not-inc,0,0,48,37634,<=50K
5638,34,masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,State-gov,7688,0,38,50592,>50K
5639,21,some-college,Never-married,Exec-managerial,Not-in-family,White,Male,United States,Self-emp-inc,0,0,40,49358,<=50K
5641,33,hs-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United States,Private,0,0,40,43971,<=50K
5643,44,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,69372,>50K
5644,33,assoc-acdm,Divorced,Protective-serv,Not-in-family,White,Male,United States,Local-gov,0,0,56,37779,<=50K
5646,35,bachelors,Never-married,Other-service,Not-in-family,Black,Female,United States,Self-emp-not-inc,0,0,60,31914,<=50K
5647,43,some-college,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,7298,0,40,71152,>50K
5650,29,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,46743,<=50K
5658,38,hs-grad,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,44,29716,<=50K
5659,45,some-college,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,40,23625,<=50K
5662,38,some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,Local-gov,0,0,72,28084,<=50K
5667,30,hs-grad,Separated,Transport-moving,Not-in-family,White,Male,United States,Private,0,0,44,25917,<=50K
